,artistID,name,genres
719,725,TitÃ£s,"['lo-fi', 'lo-fi beats']"
720,726,Apocalyptica,"['symphonic metal', 'symphonic rock']"
722,728,Eric Clapton,"['blues', 'blues rock', 'classic rock']"
723,729,Sacred Spirit,['new age']
724,730,Eagles,"['classic rock', 'soft rock']"
725,731,1200 Micrograms,"['psytrance', 'trance', 'progressive trance']"
726,732,Alice Cooper,"['glam rock', 'hard rock', 'glam metal', 'proto-punk', 'classic rock']"
727,733,John Lennon,['christmas']
729,735,The Rolling Stones,"['classic rock', 'rock']"
730,736,Eliades Ochoa,"['son cubano', 'bolero', 'latin jazz']"
731,737,Trans-Siberian Orchestra,['christmas']
733,739,Lulu Santos,"['mpb', 'brazilian rock', 'brazilian pop']"
735,744,Autechre,"['idm', 'glitch', 'electronic', 'experimental', 'ambient']"
738,747,Carbon Based Lifeforms,"['ambient', 'space music', 'downtempo', 'idm']"
739,748,Boards of Canada,"['idm', 'ambient', 'trip hop', 'downtempo', 'electronic']"
740,749,Casino Versus Japan,"['idm', 'drone', 'ambient', 'downtempo']"
741,750,Bill Withers,"['soul', 'motown']"
742,751,Jesu,"['worship', 'christian', 'ccm', 'pop worship']"
744,753,Secede,"['idm', 'ambient']"
745,754,Maximum the Hormone,"['j-rock', 'anime', 'visual kei']"
746,755,65daysofstatic,"['post-rock', 'math rock']"
747,756,Arovane,"['idm', 'ambient', 'dub techno', 'drone', 'neoclassical']"
748,757,Crystal Castles,"['witch house', 'electroclash', 'new rave', 'alternative dance']"
750,759,#####,"['indie', 'garage rock']"
752,761,Asian Dub Foundation,"['dub', 'big beat']"
755,764,16 Horsepower,"['alt country', 'americana']"
756,765,Multiplex,['drum and bass']
757,766,Ben Frost,"['drone', 'dark ambient', 'ambient', 'experimental']"
758,767,Gridlock,['lounge']
759,768,Enter Shikari,"['post-hardcore', 'metalcore']"
760,769,Isis,['classical']
761,770,HORSE the band,"['mathcore', 'post-hardcore', 'metalcore', 'screamo']"
762,771,Lazzich,['dub techno']
763,772,Proem,"['idm', 'glitch', 'ambient']"
765,774,Mooncake,"['post-rock', 'space rock', 'math rock']"
767,776,sokpb avabodha,"['vaporwave', 'chillwave']"
768,777,The Crystal Method,"['big beat', 'breakbeat', 'electronica']"
769,778,Ochre,['lounge']
770,779,Bring Me The Horizon,"['metalcore', 'emo', 'screamo', 'rock', 'post-hardcore', 'metal']"
771,780,Gimmik,"['idm', 'glitch', 'dub techno', 'drone']"
772,781,Fail Emotions,"['post-hardcore', 'metalcore']"
773,782,Solar Fields,"['ambient', 'space music', 'downtempo']"
774,783,Digitonal,"['idm', 'ambient']"
775,784,Jackson and His Computer Band,"['idm', 'french house']"
776,785,Fear Factory,"['industrial metal', 'groove metal', 'industrial', 'industrial rock', 'nu metal', 'metal', 'rap metal', 'alternative metal']"
778,787,Paulina Rubio,['latin pop']
782,791,Marie Serneholt,"['swedish pop', 'europop']"
786,795,Gloria Trevi,['latin pop']
787,796,Anna Carina,['bachata']
792,801,5ive,['italian trap']
794,803,Five,"['gospel', 'african gospel']"
795,804,Darkest Hour,"['metalcore', 'melodic death metal', 'metal', 'deathcore']"
796,805,Parkway Drive,"['metalcore', 'metal', 'deathcore']"
797,806,Soilwork,"['melodic death metal', 'metal', 'death metal', 'alternative metal']"
798,807,Crematory,"['gothic metal', 'industrial metal', 'melodic death metal', 'doom metal']"
799,808,Rise Against,"['punk', 'hardcore punk']"
800,809,The Black Dahlia Murder,"['melodic death metal', 'death metal', 'deathcore', 'metal']"
801,810,All That Remains,"['metalcore', 'metal']"
802,811,Sonic Syndicate,"['melodic death metal', 'metalcore', 'metal']"
803,812,Dark Tranquillity,"['melodic death metal', 'death metal', 'metal']"
804,813,As I Lay Dying,"['metalcore', 'metal', 'deathcore']"
805,814,Caliban,"['metalcore', 'deathcore', 'metal']"
806,815,Killswitch Engage,"['metalcore', 'metal']"
807,816,A Day to Remember,"['metalcore', 'post-hardcore', 'pop punk', 'screamo', 'emo']"
808,817,Corpus Christi,"['christian rock', 'metalcore']"
809,818,36 Crazyfists,"['nu metal', 'metalcore', 'alternative metal', 'metal']"
810,819,Avatar,"['metal', 'melodic death metal', 'groove metal']"
811,820,At the Gates,"['melodic death metal', 'death metal', 'metal']"
812,821,Amon Amarth,"['melodic death metal', 'folk metal', 'metal', 'death metal', 'heavy metal', 'power metal']"
814,823,August Burns Red,"['metalcore', 'metal', 'deathcore', 'djent', 'post-hardcore', 'screamo']"
815,824,Ensiferum,"['folk metal', 'melodic death metal', 'power metal', 'metal', 'folk', 'medieval metal', 'symphonic metal']"
816,825,Whitechapel,"['deathcore', 'death metal', 'metal', 'metalcore', 'djent']"
817,826,Divine Heresy,"['groove metal', 'metal']"
818,827,Ignite,['worship']
819,828,From a Second Story Window,"['mathcore', 'deathcore', 'metalcore']"
820,829,It Prevails,"['melodic hardcore', 'metalcore', 'post-hardcore', 'hardcore']"
821,830,Atreyu,"['metalcore', 'screamo', 'metal', 'post-hardcore']"
822,831,Emmure,"['deathcore', 'metalcore', 'metal', 'rap metal', 'djent', 'hardcore']"
823,832,I Killed the Prom Queen,"['metalcore', 'deathcore', 'post-hardcore', 'screamo', 'hardcore']"
824,833,Suffokate,"['deathcore', 'death metal', 'metalcore']"
825,834,Five Finger Death Punch,"['metal', 'groove metal', 'heavy metal', 'hard rock', 'rock']"
826,835,Scar Symmetry,"['melodic death metal', 'metal', 'death metal', 'progressive metal']"
827,836,Butterfly Coma,"['groove metal', 'industrial metal']"
828,837,Eluveitie,"['folk metal', 'symphonic metal', 'melodic death metal', 'medieval metal', 'power metal', 'celtic', 'metal', 'celtic rock', 'medieval', 'folk']"
830,839,All Shall Perish,"['deathcore', 'death metal', 'metalcore', 'metal', 'djent']"
831,840,Millencolin,"['skate punk', 'punk', 'ska punk', 'melodic hardcore', 'pop punk', 'ska', 'hardcore punk']"
832,841,Slayer,"['thrash metal', 'metal', 'speed metal', 'heavy metal', 'groove metal', 'death metal']"
833,842,Despised Icon,"['deathcore', 'death metal', 'metalcore', 'grindcore', 'mathcore', 'metal']"
834,843,Pantera,"['groove metal', 'metal', 'thrash metal', 'heavy metal']"
835,844,Pain Confessor,"['melodic death metal', 'folk metal', 'death metal']"
836,845,The Dillinger Escape Plan,"['mathcore', 'metalcore', 'progressive metal', 'djent', 'post-hardcore']"
837,846,Lamb of God,"['groove metal', 'metal', 'heavy metal', 'nu metal', 'death metal']"
839,848,Ego Fall,"['folk metal', 'chinese rock']"
840,849,Feed Her To The Sharks,"['metalcore', 'deathcore', 'post-hardcore']"
841,850,Haste the Day,"['metalcore', 'post-hardcore', 'screamo', 'christian rock', 'hardcore']"
842,851,Manic Street Preachers,['britpop']
843,852,The Stranglers,"['proto-punk', 'new wave']"
845,854,Alice in Chains,"['grunge', 'post-grunge']"
847,856,Soundgarden,"['grunge', 'post-grunge', 'hard rock']"
848,857,The Clash,['punk']
849,858,PJ Harvey,"['art pop', 'singer-songwriter']"
850,859,Pixies,['alternative rock']
851,860,Stone Temple Pilots,"['grunge', 'alternative rock', 'post-grunge', 'rock']"
852,861,Killing Joke,"['post-punk', 'gothic rock', 'industrial rock', 'new wave', 'industrial metal', 'darkwave', 'deathrock', 'industrial', 'cold wave']"
853,862,Primal Scream,"['madchester', 'britpop', 'alternative dance']"
854,863,The Velvet Underground,"['proto-punk', 'art rock']"
855,864,Ministry,"['african gospel', 'gospel']"
856,865,Republika,['cold wave']
857,866,Virgin Prunes,"['deathrock', 'gothic rock', 'post-punk', 'darkwave', 'cold wave', 'new wave']"
859,868,The Doors,"['psychedelic rock', 'classic rock', 'acid rock']"
860,869,Afghan Whigs,['grunge']
861,870,Skeletal Family,"['deathrock', 'gothic rock', 'post-punk', 'darkwave', 'cold wave']"
862,871,New Model Army,"['post-punk', 'gothic rock', 'deathrock']"
863,872,Closterkeller,"['gothic rock', 'gothic metal', 'cold wave', 'deathrock']"
864,873,Porno for Pyros,"['funk rock', 'grunge']"
865,874,Roxy Music,"['glam rock', 'art rock']"
866,875,Bauhaus,"['gothic rock', 'post-punk', 'deathrock', 'darkwave', 'cold wave', 'new wave']"
867,876,Revolting Cocks,"['industrial', 'industrial metal', 'industrial rock', 'ebm']"
868,877,Alphaville,['synthpop']
869,878,Wolfsheim,"['ebm', 'darkwave', 'synthpop', 'industrial']"
871,880,Nitzer Ebb,"['ebm', 'industrial', 'industrial rock', 'darkwave', 'industrial metal', 'synthpop']"
872,881,Kyuss,"['stoner rock', 'sludge metal', 'doom metal', 'space rock']"
873,882,The Jesus Lizard,"['noise rock', 'post-hardcore', 'grunge']"
874,883,Tiamat,"['gothic metal', 'doom metal', 'gothic rock', 'symphonic metal']"
875,884,Brygada Kryzys,"['cold wave', 'post-punk']"
878,887,New Young Pony Club,"['new rave', 'electroclash', 'alternative dance', 'indie dance']"
882,891,Jewel,"['gospel', 'african gospel']"
886,895,Chew Lips,"['new rave', 'alternative dance', 'electroclash']"
891,900,Annie Lennox,['synthpop']
901,910,John Williams,['soundtrack']
903,912,Carter Burwell,['soundtrack']
908,917,Iron Maiden,"['heavy metal', 'metal', 'hard rock', 'rock']"
909,918,Megadeth,"['thrash metal', 'metal', 'heavy metal', 'speed metal']"
910,919,Savatage,"['power metal', 'heavy metal', 'progressive metal', 'metal']"
911,920,Dream Theater,"['progressive metal', 'progressive rock', 'metal']"
912,921,Circle II Circle,"['power metal', 'progressive metal', 'heavy metal']"
913,922,Bruce Dickinson,['heavy metal']
914,923,Children of Bodom,"['melodic death metal', 'metal', 'death metal', 'melodic metal']"
915,924,Angra,"['power metal', 'symphonic metal', 'progressive metal', 'speed metal', 'metal', 'heavy metal']"
916,925,Andre Matos,"['power metal', 'symphonic metal']"
919,928,Helloween,"['power metal', 'speed metal', 'heavy metal', 'metal', 'symphonic metal']"
920,929,Viper,"['hypertechno', 'techno']"
921,930,Nightwish,"['symphonic metal', 'gothic metal', 'power metal', 'metal', 'folk metal', 'gothic rock']"
923,932,Matanza,['brazilian rock']
924,933,Wizards,['slap house']
925,934,Angel Dust,"['power metal', 'speed metal', 'thrash metal', 'heavy metal']"
926,935,Bittencourt Project,['power metal']
927,936,Kamelot,"['power metal', 'symphonic metal', 'gothic metal', 'progressive metal', 'metal', 'speed metal', 'folk metal']"
928,937,Stratovarius,"['power metal', 'symphonic metal', 'speed metal', 'metal', 'progressive metal', 'heavy metal']"
929,938,Hibria,"['power metal', 'speed metal', 'heavy metal']"
931,940,Rage,"['rap metal', 'rap rock', 'alternative metal', 'nu metal']"
932,941,Tribuzy,"['power metal', 'heavy metal']"
933,942,Iced Earth,"['power metal', 'heavy metal', 'metal', 'thrash metal', 'speed metal']"
934,943,Nevermore,"['progressive metal', 'groove metal', 'metal', 'thrash metal', 'power metal', 'heavy metal']"
935,944,Symphony X,"['progressive metal', 'power metal', 'symphonic metal', 'progressive rock', 'metal', 'neoclassical', 'speed metal']"
936,945,Journey,"['aor', 'classic rock']"
937,946,Avantasia,"['power metal', 'symphonic metal', 'metal']"
938,947,Testament,"['thrash metal', 'metal', 'speed metal', 'groove metal', 'heavy metal']"
939,948,Burning in Hell,"['power metal', 'speed metal']"
940,949,Death,"['metal', 'groove metal', 'heavy metal', 'hard rock', 'rock']"
941,950,Kiko Loureiro,['progressive metal']
942,951,Bon Jovi,"['glam metal', 'rock']"
943,952,Skid Row,"['glam metal', 'glam rock', 'hard rock']"
944,953,Arch Enemy,"['melodic death metal', 'metal', 'death metal', 'heavy metal']"
945,954,Kreator,"['thrash metal', 'speed metal', 'metal', 'groove metal', 'heavy metal']"
946,955,Epica,"['symphonic metal', 'gothic metal', 'power metal', 'metal', 'folk metal', 'gothic rock']"
947,956,Yngwie Malmsteen,"['neoclassical', 'power metal', 'heavy metal', 'glam metal']"
948,957,Blind Guardian,"['power metal', 'speed metal', 'symphonic metal', 'metal', 'folk metal', 'heavy metal', 'medieval metal']"
949,958,Kotipelto,"['power metal', 'finnish rock']"
950,959,Queen,"['classic rock', 'rock', 'glam rock']"
952,961,Tori Amos,"['singer-songwriter', 'art pop']"
953,962,The Cardigans,['swedish pop']
955,964,The Mars Volta,"['progressive rock', 'progressive metal', 'art rock']"
956,965,Bush,"['art pop', 'baroque pop', 'art rock']"
957,966,Nickelback,"['post-grunge', 'rock']"
959,968,Armin van Buuren,"['trance', 'progressive trance', 'progressive house', 'electronica', 'edm']"
960,969,Kasabian,"['britpop', 'indie', 'indie rock']"
961,970,Infernal,['eurodance']
963,972,t.A.T.u.,"['reggae', 'roots reggae']"
964,973,Hevia,"['celtic', 'new age']"
967,976,Agressiva 69,"['industrial rock', 'industrial']"
968,977,At the Drive-In,"['post-hardcore', 'emo']"
969,978,Disturbed,"['metal', 'nu metal', 'alternative metal', 'rap metal', 'hard rock', 'rock', 'heavy metal']"
973,982,Foo Fighters,"['rock', 'post-grunge', 'alternative rock', 'grunge', 'modern rock']"
974,983,Rodrigo y Gabriela,['acoustic rock']
977,986,Frank Sinatra,"['christmas', 'big band', 'adult standards', 'swing music', 'vocal jazz', 'jazz']"
978,987,"Earth, Wind & Fire",['disco']
981,990,Iron Butterfly,"['acid rock', 'psychedelic rock']"
982,991,Jem,"['malay', 'dangdut', 'funkot', 'lagu timur', 'malay rap']"
983,992,Chris Rea,['christmas']
984,993,Simple Minds,['new wave']
985,994,Howard Jones,"['new wave', 'synthpop']"
986,995,China Crisis,"['new wave', 'synthpop']"
987,996,Mike & The Mechanics,['soft rock']
988,997,The Human League,"['new wave', 'synthpop']"
989,998,Orchestral Manoeuvres in the Dark,"['new wave', 'synthpop']"
990,999,Thompson Twins,"['new wave', 'synthpop']"
991,1000,Information Society,"['funk melody', 'synthpop', 'freestyle', 'new wave']"
992,1001,Pet Shop Boys,"['synthpop', 'new wave']"
994,1003,Johnny Hates Jazz,"['new wave', 'synthpop']"
996,1005,Robert Palmer,['yacht rock']
997,1006,The Fixx,"['new wave', 'synthpop']"
998,1007,Solar Stone,"['trance', 'progressive trance']"
999,1008,Level 42,['synthpop']
1000,1009,TiÃ«sto,['lagu timur']
1003,1012,Kyau vs. Albert,"['trance', 'progressive trance', 'progressive house']"
1004,1013,Ultravox,"['synthpop', 'new wave']"
1005,1014,Erasure,"['synthpop', 'new wave']"
1006,1015,Berlin,"['classical', 'orchestra', 'opera', 'requiem']"
1007,1016,Novaspace,['eurodance']
1008,1017,The Psychedelic Furs,"['new wave', 'post-punk']"
1009,1018,Midge Ure,['synthpop']
1010,1019,Yazoo,"['synthpop', 'new wave']"
1011,1020,OceanLab,"['trance', 'progressive trance']"
1012,1021,Groove Coverage,['eurodance']
1013,1022,Dance Nation,"['trance', 'eurodance']"
1014,1023,Fragma,"['trance', 'eurodance']"
1015,1024,Ian Van Dahl,"['eurodance', 'trance']"
1016,1025,DJ Sammy,['eurodance']
1017,1026,Sylver,['eurodance']
1018,1027,Heaven 17,"['synthpop', 'new wave']"
1019,1028,Anything Box,"['synthpop', 'new wave']"
1020,1029,Markus Schulz,"['trance', 'progressive trance']"
1024,1033,Runner Runner,"['phonk', 'brazilian phonk']"
1027,1036,Anarbor,['pop punk']
1029,1038,The Maine,"['pop punk', 'emo pop']"
1030,1039,Teen Hearts,['opm']
1031,1040,Forever the Sickest Kids,"['pop punk', 'emo pop', 'emo']"
1032,1041,Gloria,['latin pop']
1034,1043,Boys Like Girls,"['pop punk', 'emo']"
1035,1044,Slipknot,"['nu metal', 'metal', 'alternative metal', 'rap metal', 'heavy metal']"
1036,1045,Fresno,"['emocore', 'brazilian rock', 'emo']"
1037,1046,New Found Glory,"['pop punk', 'emo pop', 'punk', 'emo']"
1039,1048,The Kooks,"['indie', 'indie rock']"
1041,1050,Mamma Mia!,['musicals']
1042,1051,Alesha Dixon,['uk funky']
1043,1052,Pink,['bedroom pop']
1047,1056,Jamal,"['malay', 'malay pop', 'malaysian pop']"
1051,1060,Bonanza Banzai,['synthpop']
1052,1061,Recoil,"['trip hop', 'ebm', 'industrial']"
1053,1062,Ladytron,"['electroclash', 'alternative dance', 'synthpop']"
1054,1063,Fake,"['dangdut', 'sholawat']"
1055,1064,Hubert Kah,"['neue deutsche welle', 'schlager', 'schlagerparty']"
1056,1065,Sally Shapiro,"['italo disco', 'synthpop', 'synthwave', 'italo dance', 'nu disco']"
1057,1066,Ayria,"['ebm', 'industrial', 'darkwave', 'industrial rock', 'synthpop', 'industrial metal']"
1058,1067,Red Flag,"['funk melody', 'new wave', 'synthpop', 'miami bass']"
1060,1069,The Frozen Autumn,"['darkwave', 'cold wave', 'gothic rock', 'deathrock', 'post-punk', 'ebm']"
1062,1071,Alan Silvestri,['soundtrack']
1063,1072,Martin L. Gore,['synthpop']
1064,1073,Kraftwerk,"['krautrock', 'neue deutsche welle', 'synthpop', 'electronic', 'new wave', 'electro']"
1065,1074,Cause & Effect,"['synthpop', 'new wave']"
1067,1076,Wham!,['christmas']
1068,1077,Klein & Mbo,"['italo disco', 'italo dance', 'chicago house', 'hi-nrg', 'post-disco']"
1071,1080,Dark Phenomenon,['synthpop']
1072,1081,Ace of Base,"['eurodance', 'europop']"
1073,1082,TIA,['traditional music']
1074,1083,Siouxsie and the Banshees,"['gothic rock', 'post-punk', 'darkwave', 'new wave', 'deathrock', 'cold wave']"
1076,1085,Curve,['ambient']
1077,1086,Static Movement,"['psytrance', 'progressive trance', 'trance']"
1079,1088,B.W.H.,['melodic rap']
1080,1089,Suede,['britpop']
1081,1090,Franz Ferdinand,['indie rock']
1082,1091,AFI,"['dangdut', 'sholawat']"
1084,1093,Kaizers Orchestra,['norwegian pop']
1087,1096,Bayside,"['pop punk', 'emo']"
1088,1097,Patrick Wolf,['baroque pop']
1090,1099,The Prodigy,"['big beat', 'breakbeat', 'hardcore techno']"
1091,1100,Chiodos,"['post-hardcore', 'screamo', 'emo']"
1092,1101,These New Puritans,"['post-rock', 'new rave', 'art rock']"
1093,1102,William Control,"['darkwave', 'industrial', 'ebm']"
1094,1103,Iggy Pop,"['proto-punk', 'glam rock']"
1095,1104,Rammstein,"['industrial metal', 'metal', 'industrial rock', 'industrial']"
1097,1106,Phoenix,['indie']
1098,1107,"The Good, the Bad & the Queen",['britpop']
1102,1111,Tenhi,"['folk', 'dark ambient', 'folk metal']"
1104,1113,Ayreon,"['progressive metal', 'progressive rock', 'symphonic metal', 'power metal']"
1105,1114,Tarja,"['symphonic metal', 'gothic metal', 'power metal', 'gothic rock']"
1107,1116,Incubus,"['nu metal', 'funk rock', 'alternative metal', 'alternative rock']"
1108,1117,Claude Debussy,"['classical', 'classical piano']"
1109,1118,A Perfect Circle,['alternative metal']
1110,1119,Faith No More,"['funk rock', 'alternative metal', 'rap metal', 'grunge']"
1112,1121,Wolfgang Amadeus Mozart,"['classical', 'requiem', 'opera', 'classical piano', 'chamber music']"
1114,1123,Johann Sebastian Bach,"['classical', 'classical piano']"
1116,1125,Los Jaivas,"['latin rock', 'latin folk', 'nueva trova']"
1121,1130,Ludwig van Beethoven,"['classical', 'classical piano', 'chamber music']"
1122,1131,Tool,"['progressive metal', 'alternative metal', 'progressive rock', 'metal']"
1124,1133,The String Quartet,['classical']
1125,1134,Agalloch,"['black metal', 'folk metal', 'doom metal']"
1126,1135,Camille,['classical']
1127,1136,Amadou & Mariam,['afropop']
1128,1137,Kuervos del Sur,['latin rock']
1129,1138,Igor Stravinsky,"['classical', 'neoclassical', 'orchestra']"
1130,1139,Maurice Ravel,"['classical', 'classical piano', 'neoclassical']"
1131,1140,Neal Morse,"['progressive rock', 'progressive metal', 'christian rock']"
1134,1143,Empyrium,"['doom metal', 'folk metal', 'gothic metal']"
1135,1144,Josquin des Prez,"['medieval', 'choral', 'classical', 'gregorian chant']"
1136,1145,Stone Sour,"['post-grunge', 'alternative metal', 'nu metal']"
1138,1147,Murray Gold,['soundtrack']
